gene,is_new,category,module,set,branch,is_tip,baseline_omega,absrel_p,absrel_corrected_p,n_rate_classes,tested,selected_flag
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Eulemur_flavifrons,True,10000000000.0,0.2111117058644137,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Eulemur_fulvus,True,10000000000.0,0.3197897882564088,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Eulemur_macaco,True,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Eulemur_mongoz,True,0.2246347647236462,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Eulemur_rubriventer,True,1.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Hapalemur_griseus,True,0.4257284590816682,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Hylobates_klossii,True,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Lagothrix_lagotricha,True,0.3502326411178478,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Macaca_arctoides,True,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Macaca_cyclopis,True,1.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Macaca_fuscata,True,0.2025072514932399,0.4246379105775232,1.0,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Macaca_mulatta,True,0.6690447105063575,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Macaca_radiata,True,0.1840879570401919,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Macaca_tonkeana,True,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node102,False,0.2812295261650899,1.0,1.0,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node105,False,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node107,False,0.3613119213799617,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node111,False,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node119,False,10000000000.0,0.3156426408496385,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node12,False,0.3513971675946384,0.5,1.0,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node122,False,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node124,False,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node16,False,0.2746168315327777,0.0192031166881742,1.0,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node17,False,0.2683725124251973,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node19,False,0.3230967619520869,0.0002869016520564,0.0298377718138671,2,True,True
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node2,False,0.0349975159202397,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node22,False,1.717282683423984,0.2000490166876212,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node23,False,0.0581527449676336,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node26,False,2.528474165194385,0.2926211433949533,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node28,False,10000000000.0,0.2633923663725779,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node31,False,10000000000.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node32,False,1.465290200503098,0.2757563128442632,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node33,False,0.1150425429179644,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node42,False,0.6301248117269882,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node45,False,10000000000.0,0.5,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node46,False,0.3805601879140336,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node5,False,10000000000.0,0.0976189334803925,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node50,False,0.0671814191763816,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node51,False,0.2326687960408726,0.0275239316044476,1.0,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node53,False,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node56,False,0.3752945179390316,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node57,False,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node59,False,10000000000.0,0.3765613504132591,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node6,False,0.6252518536875823,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node60,False,0.1559892794171023,0.1047601742326186,1.0,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node63,False,0.3962680063444409,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node69,False,10000000000.0,0.309100111052831,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node73,False,0.2444405165624289,1.0,1.0,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node83,False,1.010148595044758,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node84,False,0.5315388822192906,0.0187739428375611,1.0,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node88,False,0.1011844723144819,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node90,False,0.379435567801679,0.0188984954758357,1.0,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node95,False,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Node97,False,3.68276942592628,0.0065938696338687,0.6791685722884828,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Nomascus_concolor,True,0.3920146543836706,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Nomascus_gabriellae,True,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Papio_cynocephalus,True,0.1972988480663993,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Papio_papio,True,0.1764365717283441,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Papio_ursinus,True,0.236109664215135,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Pithecia_albicans,True,1.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Pithecia_pithecia,True,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Presbytis_comata,True,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Presbytis_melalophos,True,0.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Prolemur_simus,True,0.298724676085078,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Pygathrix_cinerea,True,0.2500225009552711,1.0,1.0,2,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Pygathrix_nemaeus,True,0.5096650105214583,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_auratus,True,1.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_cristatus,True,1.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_geei,True,1.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_johnii,True,1.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_obscurus,True,1.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_pileatus,True,1.0,1.0,1.0,1,True,False
AKR1C1,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_vetulus,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Allenopithecus_nigroviridis,True,0.5451515682943082,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Alouatta_caraya,True,0.1868775749174207,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Ateles_belzebuth,True,0.3934655185225432,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Ateles_chamek,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Ateles_geoffroyi,True,0.3935641998949432,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Ateles_paniscus,True,10000000000.0,0.2647465045146499,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cacajao_calvus,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cacajao_melanocephalus,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Callicebus_brunneus,True,0.1195142716409284,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Callicebus_caligatus,True,0.3860201731613944,0.002003179196054,0.2263592491541114,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Callicebus_cinerascens,True,0.2145316380686095,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Callicebus_donacophilus,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Callicebus_hoffmannsi,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Callicebus_moloch,True,0.4113684293998178,0.0011923075094236,0.1359230560742988,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cebus_albifrons,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cebus_olivaceus,True,0.3897194570701799,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercocebus_torquatus,True,0.7854129190104812,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_ascanius,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_campbelli,True,0.2912443558779977,0.5,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_cephus,True,0.1276053429334671,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_diana,True,10000000000.0,0.2238750667956486,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_hamlyni,True,0.2015421393152842,1.0,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_mitis,True,0.2253066432203649,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_mona,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_neglectus,True,0.3232678391766706,1.0,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_nictitans,True,0.0438911312192308,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_petaurista,True,0.2500442112073942,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_pogonias,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_preussi,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Cercopithecus_solatus,True,0.3960919231936216,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Chiropotes_chiropotes,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Colobus_guereza,True,0.0371340978454338,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Colobus_polykomos,True,10000000000.0,0.3238372629043597,1.0,3,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Erythrocebus_patas,True,0.3001900593901315,1.0,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Eulemur_coronatus,True,10000000000.0,0.2973686445016447,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Eulemur_flavifrons,True,10000000000.0,0.2153134505295819,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Eulemur_fulvus,True,0.3993553633237371,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Eulemur_macaco,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Eulemur_mongoz,True,0.2239288464394978,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Eulemur_rubriventer,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Hapalemur_griseus,True,0.4469441735137991,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Hylobates_klossii,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Lagothrix_lagotricha,True,0.1790144181891663,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Macaca_arctoides,True,0.3888368729534756,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Macaca_cyclopis,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Macaca_fuscata,True,0.2178720479661681,1.0,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Macaca_mulatta,True,0.4113644573902257,0.0379276002444827,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Macaca_nigra,True,0.4607118011375103,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Macaca_radiata,True,0.4658620075381744,0.0342181803525474,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Macaca_tonkeana,True,0.2471970469618414,0.4605209527890978,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node107,False,1.141322958686283,0.0080596834227896,0.9026845433524436,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node112,False,0.2823636579844543,1.0,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node115,False,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node117,False,0.2995932017332823,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node12,False,0.3478020340092155,1.0,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node120,False,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node125,False,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node132,False,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node134,False,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node137,False,0.3012366604131853,0.4381916430592959,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node16,False,0.2692221332974951,0.2023227815495783,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node17,False,0.4380171540714003,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node18,False,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node19,False,0.4461180088906131,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node2,False,0.0319560286016376,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node20,False,1.133860040949338,1.107117786441902e-05,0.0012842566322726,2,True,True
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node21,False,10000000000.0,0.3137818542453776,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node30,False,2.177714188605522,0.3327136796755138,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node31,False,0.2927083525634749,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node34,False,0.9104101952638796,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node36,False,10000000000.0,0.0005939891178488,0.0683087485526187,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node40,False,10000000000.0,0.2183052776010655,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node41,False,0.3277961817842084,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node44,False,0.5219743031005688,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node47,False,0.2567398580673049,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node48,False,1.071277675304142,0.5,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node49,False,10000000000.0,0.1331179595026432,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node5,False,10000000000.0,0.0772199980585525,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node58,False,0.3795987954102322,0.0136286780334881,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node59,False,0.2323196452981978,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node6,False,10000000000.0,0.3239768445451237,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node61,False,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node65,False,0.0884498728464886,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node66,False,0.2122979878375084,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node68,False,0.3914568511820268,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node71,False,0.3924722199806897,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node77,False,10000000000.0,0.3030853268367372,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node81,False,0.2308204843026228,0.2906498959218382,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node84,False,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node87,False,0.0855574837237644,0.5,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node90,False,0.2166774451802387,0.0771195470371026,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node91,False,1.15458746783087,0.5,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node94,False,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node96,False,10000000000.0,0.3907158768110954,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Node98,False,10000000000.0,0.2649810604848307,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Nomascus_concolor,True,0.3865353828424881,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Nomascus_gabriellae,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Papio_cynocephalus,True,0.2408860657097351,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Papio_papio,True,0.1767017141336627,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Papio_ursinus,True,0.2119712233790911,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Pithecia_albicans,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Pithecia_pithecia,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Presbytis_comata,True,0.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Presbytis_melalophos,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Prolemur_simus,True,0.2301220676427409,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Pygathrix_cinerea,True,0.2029457470650932,0.1858139522283691,1.0,2,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Pygathrix_nemaeus,True,0.0993556218046179,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Saimiri_oerstedii,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Saimiri_sciureus,True,10000000000.0,0.2666893147174182,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_auratus,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_cristatus,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_geei,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_johnii,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_obscurus,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_pileatus,True,1.0,1.0,1.0,1,True,False
AKR1C2,no,steroid_biosynthesis,hormone,hormone,Trachypithecus_vetulus,True,0.0,1.0,1.0,1,True,False
AKR1C3,no,androgen_axis,hormone,hormone,Allenopithecus_nigroviridis,True,0.2537988589809193,0.5,1.0,2,True,False
AKR1C3,no,androgen_axis,hormone,hormone,Alouatta_caraya,True,0.2367586819712337,1.0,1.0,1,True,False
AKR1C3,no,androgen_axis,hormone,hormone,Ateles_belzebuth,True,0.5748657334396544,0.028452414808487,1.0,2,True,False
AKR1C3,no,androgen_axis,hormone,hormone,Ateles_chamek,True,1.0,1.0,1.0,1,True,False
AKR1C3,no,androgen_axis,hormone,hormone,Ateles_geoffroyi,True,0.6332598608778347,0.0063512892755697,0.7113443988638082,2,True,False
AKR1C3,no,androgen_axis,hormone,hormone,Ateles_marginatus,True,0.0,1.0,1.0,1,True,False
